date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
26/10/2019 16:05,SsE1j8MeFSuOZY9,abdulrahman,0,0,0,يا أبا مساعد الله يحفظك هل تزكيتك ونظرك لأمرأة متبرجة يرضي الرب جل في علاه ؟ ألم تعلم أن إقامتك أمسيتك الشعرية في وسط الأحياء السكنية قد ضايق سكان هذه الأحياء وشاركت في #معاناة_سكان_حطين والمجاورين لهم وهم بالآلاف وفيهم الكبير والصغير والمريض وعند الله تلقي الخصوم وترد المظالم.,,,,1.19E+18,https://twitter.com/SsE1j8MeFSuOZY9/status/1188124395342127104
26/10/2019 15:31,SsE1j8MeFSuOZY9,Turki_alalshikh,0,1,0,#معاناة_سكان_حطين حسبنا الله ونعم الوكيل حسبنا الله وكفى أزعجتوا خلق الله بمعاصي الله ليل نهار أشكال وألوان حتى بيوت الله والناس في بيوتها ومحل راحتها وسكنها لم يسلموا من أذاكم وإزعاجكم خافوا الله في المساكين والمسلمين,,,,1.19E+18,https://twitter.com/SsE1j8MeFSuOZY9/status/1188116040036880388
26/10/2019 4:27,angeldeams_o,Ruh_Rd,0,0,0,سيء #معاناة_سكان_حطين,,,,1.19E+18,https://twitter.com/angeldeams_o/status/1187948880484356097
25/10/2019 21:20,n3355na,Ruh_Rd,0,0,1,شاهد هشتاق #معاناه_سكان_حطين وتعرف الجواب و يكفي,,,,1.19E+18,https://twitter.com/n3355na/status/1187841301913460741
25/10/2019 14:27,Riyadh_Vip,,0,6,1,انتقلت العدوي ل #حي_الغدير الله يعين وين ماتروح زحمة #معاناة_سكان_حطين ,,,,1.19E+18,https://twitter.com/Riyadh_Vip/status/1187737513366036480
24/10/2019 21:58,asr1382,,0,0,0,@RiyadhSeason إزعاج مدوي #معاناه_سكان_حطين نريد حلاً يا @eMoroor هل يعقل أن نعني داخل منازلنا وعند الخروج منها وعند العودة لها ؟؟,,#NAME?,,1.19E+18,https://twitter.com/asr1382/status/1187488451001749504
24/10/2019 20:03,n3355na,Turki_alalshikh,0,1,1,#معاناه_سكان_حطين اصوات الالعاب النارية يزعج سكان #حي_حطين حتى الاطفال داخل المنازل مذعورة منها,,,,1.19E+18,https://twitter.com/n3355na/status/1187459667607216129
24/10/2019 18:41,hessahalmutair6,,11,2,11,ترفيه هذا ولا أبتلاء #معاناة_سكان_حطين ,,,,1.19E+18,https://twitter.com/hessahalmutair6/status/1187438864702627840
24/10/2019 9:31,alohi20000,,0,2,3,#معاناة_سكان_حطين يا اهل الحي نوموا زين اليوم وقيلوا ورانا اليوم سهره مع الزحام والاصوات العاليه ,,,,1.19E+18,https://twitter.com/alohi20000/status/1187300617095667712
24/10/2019 4:18,sahamfaris,alohi20000,0,1,1,البارح ترجيت المرور يدخلني حارتنا.. هل يقبل عاقل مثل هالوضع ! #معاناة_سكان_حطين,,,,1.19E+18,https://twitter.com/sahamfaris/status/1187221724892454912
24/10/2019 0:52,Bndr888_,abdulrahman,3,0,0,الآن بيتي يهتززززز من بروفاتكم حسبي الله ونعم الوكيل الله لا يسلّط علينا #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/Bndr888_/status/1187170055534108673
23/10/2019 17:20,n3355na,angeldeams_o,0,1,2,#معاناه_سكان_حطين جاهزين وراح يكون هناك أصوات الالعاب النارية اللي موقها قريب جداً جداً من #حي_حطين و #سكان_حطين,,,,1.19E+18,https://twitter.com/n3355na/status/1187056237814435840
23/10/2019 16:42,angeldeams_o,,2,0,1,جاهزين البكره السهر. الصباح مع الازعاج #معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/angeldeams_o/status/1187046562511441921
23/10/2019 11:16,n3355na,Turki_alalshikh,1,1,4,#معاناه_سكان_حطين نتمنى من رجال الامن من دوريات و مرور الكرام بعد الانتهاء من المهمة في اغلاق الطرقات داخل #حي_حطين بالحواجز يتم إزالتها بعد مغادرة الموقع لانهم يتركونها حاجز عائق للمرورالسيارات بعد انسحابهم من الموقع في الصباح الباكر من اليوم الثاني @RiyadhSeason,,#NAME?,,1.19E+18,https://twitter.com/n3355na/status/1186964615252627456
23/10/2019 7:43,alohi20000,,4,1,1,#معاناه_سكان_حطين هل من مجيب@Turki_alalshikh,,#NAME?,,1.19E+18,https://twitter.com/alohi20000/status/1186910933584666624
22/10/2019 22:42,huda09056256,Alqahtani_khald,0,0,0,بارك الله فيك الاخ خالد، يا ليت ترى هذا الهاشتاق لانه يتحدث عن هذه المشكلة، وتغريدتك مهمة #معاناه_سكان_حطين @n_hteen @Turki_alalshikh @HITTIN_RH @RuhExit2 @eMoroor مع التحية للجميع,,#NAME?,,1.19E+18,https://twitter.com/huda09056256/status/1186774807272153093
22/10/2019 22:29,huda09056256,Enjoy_Saudi,0,1,0,#معاناه_سكان_حطين من #بوليفارد_الرياض لكثرة السيارات والزحمة داخل الحي، لابد من اقفال الحي، نهاية الاسبوع اشد زحمة، تحية للمرور، @n_hteen @RuhExit2 @Turki_alalshikh @HITTIN_RH @eMoroor,,#NAME?,,1.19E+18,https://twitter.com/huda09056256/status/1186771612756037632
22/10/2019 22:27,huda09056256,HMG,0,0,0,شكراً سليمان الحبيب، لا ننسى #معاناه_سكان_حطين من #بوليفارد_الرياض لكثرة السيارات والزحمة داخل الحي، لابد من اقفال الحي، نهاية الاسبوع اشد زحمة،,,,,1.19E+18,https://twitter.com/huda09056256/status/1186771142629122048
22/10/2019 22:25,huda09056256,HMG,0,0,0,#معاناه_سكان_حطين من #بوليفارد_الرياض,,,,1.19E+18,https://twitter.com/huda09056256/status/1186770697881903105
22/10/2019 22:25,huda09056256,GEA_SA,0,0,0,#معاناه_سكان_حطين من #بوليفارد_الرياض، ارجو عدم تجاهل رغبات الحي، فمن حقه ان يستمتع بالهدوء,,,,1.19E+18,https://twitter.com/huda09056256/status/1186770486505754626
22/10/2019 22:24,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/huda09056256/status/1186770213372596235
22/10/2019 22:23,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين من #بوليفارد_الرياض لابد من حل يا معالي المستشار,,,,1.19E+18,https://twitter.com/huda09056256/status/1186770147765313536
22/10/2019 22:18,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين من #بوليفارد_الرياض,,,,1.19E+18,https://twitter.com/huda09056256/status/1186768798193463296
22/10/2019 22:17,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين من #بوليفارد_الرياض، منزعجين لكثرة السيارات، هل من حل @Turki_alalshikh @n_hteen @RuhExit2,,#NAME?,,1.19E+18,https://twitter.com/huda09056256/status/1186768631864184832
22/10/2019 22:17,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين من #بوليفارد_الرياض، منزعجين لكثرة السيارات، زحمة داخل الحي،,,,,1.19E+18,https://twitter.com/huda09056256/status/1186768518190161920
22/10/2019 22:16,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين لابد من حل، السيارات الان مصطفة امام البيت، لابد من حل للتعامل مع الالاف السيارات,,,,1.19E+18,https://twitter.com/huda09056256/status/1186768350678003712
22/10/2019 22:15,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين هل احد سمعنا,,,,1.19E+18,https://twitter.com/huda09056256/status/1186768108939337728
22/10/2019 22:15,huda09056256,Turki_alalshikh,0,1,2,#معاناة_سكان_حطين من #بوليفارد_الرياض بسبب: ١- مواقف الزوار في حي حطين وبخاصة القريب من بوليفارد الرياض ٢- الزحمة داخل الحي لكثرة السيارات، ماذا نفعل؟ ١- اقفال حي حطين بالكامل ودخوله يكون بالبطاقات، الكثير راغب بالفكرة ٢- جعل هناك باصات من/الى الجامعة لنقل الزوار @eMoroor,,#NAME?,,1.19E+18,https://twitter.com/huda09056256/status/1186768030501670913
22/10/2019 22:10,huda09056256,Turki_alalshikh,0,1,1,#معاناه_سكان_حطين لابد من عمل حاجة يا معالي المستشار، المرور لابد يقفل حي حطين بالكامل ويجعل هناك بطاقات للدخول عن طريق كلنا امن، ويستفيد من اكثر من نصف موقف بجامعة الملك سعود، مع التحية للشرطة #حطين @RuhExit2 @Turki_alalshikh @HITTIN_RH @eMoroor,,#NAME?,,1.19E+18,https://twitter.com/huda09056256/status/1186766881279172608
22/10/2019 22:08,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/huda09056256/status/1186766236912361472
22/10/2019 22:08,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين هل من مستجيب,,,,1.19E+18,https://twitter.com/huda09056256/status/1186766199889240064
22/10/2019 22:07,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين سنكتب كل يوم حتى تحل هذه المشكلة، ارجو من الجميع المشاركة، فهي قضية جماعية، وليست فريدة,,,,1.19E+18,https://twitter.com/huda09056256/status/1186766125251682304
22/10/2019 22:07,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين من #بوليفارد_الرياض,,,,1.19E+18,https://twitter.com/huda09056256/status/1186765951326445568
22/10/2019 22:06,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين من وجود #بوليفارد_الرياض، ازعاج لكثرة الشيارات المتوقفة، لابد وضع مواقف خاصة للزوار، ومنعهم من دخول الحي، @n_hteen @Turki_alalshikh @RuhExit2 @HITTIN_RH لابد من عمل حاجة، اليوم ابني يقول ان الزوار يقولون كان الله في عونكم، الزوار احسوا بالمعاناة فهل تحسون بها؟!,,#NAME?,,1.19E+18,https://twitter.com/huda09056256/status/1186765872167190528
22/10/2019 15:57,amowinea,amowinea,0,2,0,اتمنى تطبيق هالمقترح لحل مشكلة #معاناة_سكان_حطين @n_hteen,,#NAME?,,1.19E+18,https://twitter.com/amowinea/status/1186672864990318592
22/10/2019 13:51,n_hteen,,1,3,0,هذه بعض الأمثلة على #معاناه_سكان_حطين أثناء الاحتفالات في #موسم_الرياض https://twitter.com/arabnews/status/1186437106660306945,,,,1.19E+18,https://twitter.com/n_hteen/status/1186641188490756097
22/10/2019 13:42,n_hteen,arabnews,5,13,6,حساب عرب نيوز ينقل #معاناه_سكان_حطين عبر تغريدة لهم كتبوا فيها: الاحتفالات في #بوليفارد_الرياض تزعج سكان #حي_حطين @Amanatalriyadh @eMoroor @Turki_alalshikh,,#NAME?,,1.19E+18,https://twitter.com/n_hteen/status/1186638944831791105
22/10/2019 4:20,angeldeams_o,n_khalf,1,0,0,انتي شكلك ماتدري عن شي ادخل هنا بختصار كل شي #معاناة_سكان_حطين لا 999 ولا شي يمشي معهم,,,,1.19E+18,https://twitter.com/angeldeams_o/status/1186497647693185024
22/10/2019 2:56,SsE1j8MeFSuOZY9,KhalidAlmorikhy,1,0,0,شاركت في #معاناه_سكان_حطين فعالية الترفيه فرضت عليهم والمحاورين لهم والطرق الموصلة لها وضايقوهم في بيوتهم وراحتهم أهالي الحي يدعون ويتحسبون على من ضرهم وشارك وعاون وساعد في أذيتهم دعوة المظلوم ليس بينها وبين الله حجاب يقسم الله جل في علاه على نصرها ولو بعد حين,,,,1.19E+18,https://twitter.com/SsE1j8MeFSuOZY9/status/1186476414683504640
21/10/2019 23:18,amowinea,,0,2,0,٤-يفضل وضع سياج شبيه بالسياج الموضوع حول الفعالية كي يتوجه الزوار الى المواقف الكبيره الموفره للزوار شمال الفعالية ٥-ضروري يتدخل المرور بشكل حازم لتنظيم الحركة شبيه بالتنظيم لمهرجان الجنادرية #معاناة_سكان_حطين,,,,1.19E+18,https://twitter.com/amowinea/status/1186421603242000385
21/10/2019 23:18,amowinea,,1,1,0,٣-تقسيم شارع السويد بن حارث مع امتداده بداية من طريق الامير محمد بن سلمان الى تقاطع مع شارع السليمانية الى قسمين قسم غربي يكون كمخرج من فعالية البوليفارد الى طريق الامير محمد بن سلمان ومغلق بالكامل وقسم شرقي ويكون مدخل ومخرج لسكان الحي وغير نافذ للفعالية #معاناة_سكان_حطين ,,,,1.19E+18,https://twitter.com/amowinea/status/1186421600167616518
21/10/2019 23:18,amowinea,,1,1,0,٢- تقسيم شارع السليمانية من مدخل الامير محمد بن سعد الى قسمين القسم الشمالي يكون مدخل لفعالية البوليفارد فقط مع اغلاق هالقسم بالكامل والقسم الجنوبي يكون مدخل ومخرج لحي حطين فقط وغير نافذ للفعالية #معاناه_سكان_حطين ,,,,1.19E+18,https://twitter.com/amowinea/status/1186421590180974594
21/10/2019 23:18,amowinea,,1,2,0,مقترحات لحل مشكلة #معاناه_سكان_حطين ١-اغلاق الشارع الواقع بين مكان فعالية البوليفارد مع مواقف الفعالية وقصرها للعاملين في الفعالية والباصات الترددية طبعاً مع التنسيق مع المرور والأغلاق الى ان ينتهي موسم الرياض ,,,,1.19E+18,https://twitter.com/amowinea/status/1186421578323648512
21/10/2019 19:50,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/huda09056256/status/1186369256537153536
21/10/2019 19:50,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين من #بوليفارد_الرياض هل من حل؟,,,,1.19E+18,https://twitter.com/huda09056256/status/1186369185712132097
21/10/2019 19:50,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين من #بوليفارد_الرياض,,,,1.19E+18,https://twitter.com/huda09056256/status/1186369100307750912
21/10/2019 19:49,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين,,,,1.19E+18,https://twitter.com/huda09056256/status/1186369047862136834
21/10/2019 19:49,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين #حي #حطين @n_hteen @Turki_alalshikh @HITTIN_RH لابد من حل، لا يمكن الاستمرار شهرين هكذا,,#NAME?,,1.19E+18,https://twitter.com/huda09056256/status/1186369002995625986
21/10/2019 19:49,huda09056256,RiyadhSeason,0,0,0,#معاناه_سكان_حطين @n_hteen @Turki_alalshikh @HITTIN_RH,,#NAME?,,1.19E+18,https://twitter.com/huda09056256/status/1186368817603198976
21/10/2019 19:48,huda09056256,RiyadhSeason,0,0,0,الوناسة لما تكون عدم الاعتداء بازعاج الغير، #معاناه_سكان_حطين لابد من حل، هل ممكن الاستماع الى اهل الحي؟,,,,1.19E+18,https://twitter.com/huda09056256/status/1186368750725074944
21/10/2019 19:46,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين من #بوليفارد_الرياض، لابد اغلاق حي حطين بالكامل ووضع بطاقات لكامل الحي,,,,1.19E+18,https://twitter.com/huda09056256/status/1186368300722331650
21/10/2019 19:46,huda09056256,Turki_alalshikh,0,0,0,#معاناه_سكان_حطين من #بوليفارد_الرياض لابد من حل هذه المشكلة,,,,1.19E+18,https://twitter.com/huda09056256/status/1186368135881990144
